wallet_address,transaction_count,total_volume_eth,average_transaction_size,stablecoin_volume_ratio,borrow_ratio,repay_ratio,supply_ratio,unique_tokens_transacted,credit_score
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,1,0.1,0.1,0.0,0.0,0.0,1.0,1,5
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,1,1.012401,1.012401,1.0,0.0,0.0,1.0,1,107
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,21,26238.190965561986,1249.4376650267611,0.6578178996278343,0.47619047619047616,0.14285714285714285,0.38095238095238093,2,386
0x015281aaee9460e5948a609355f2599464eadf4f,1,0.015,0.015,0.0,0.0,0.0,1.0,1,5
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,3,0.011563225782418427,0.0038544085941394756,0.0,0.0,0.0,1.0,1,6
0x01532c3f785c5218b5595b0e13e3b20b6d501924,11,100.01708388811721,9.09246217164702,0.9000170809700234,0.18181818181818182,0.0,0.5454545454545454,3,168
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,3,19987.330110000003,6662.443370000001,0.9999334578459113,0.0,0.0,0.6666666666666666,2,411
0x015434c7b541466ed441688a8dafcd26b85ff9d1,2,3.7945022,1.8972511,0.9989473718054505,0.0,0.0,1.0,2,116
0x0154d25120ed20a516fe43991702e7463c5a6f6e,5,70562.65990006404,14112.531980012809,0.9943237973082178,0.0,0.0,0.4,2,411
0x01552561469172eb5910ac83b35f96c92bac63d0,15,57092.18230749279,3806.145487166186,0.9999990076759666,0.13333333333333333,0.06666666666666667,0.5333333333333333,3,422
0x01556c82b199759193e21b386b88e3b5e840cc51,2,0.007851852912016868,0.003925926456008434,0.0,0.0,0.0,1.0,1,6
0x0155d9e1e729fac583413952d6c4040c8d385584,1,1.5,1.5,0.0,0.0,0.0,1.0,1,9
0x015644fd4f3a0fcef6cc22e25e846a6481777303,2,1.0215306766364998,0.5107653383182499,1.0,0.0,0.0,1.0,2,112
0x0156f97eb31a8fd1bd26b19741256e77dca29305,3,2793.0,931.0,0.0,0.0,0.0,1.0,2,311
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,1,0.09,0.09,1.0,0.0,0.0,1.0,1,105
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,1,1.055585,1.055585,1.0,0.0,0.0,1.0,1,108
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,6,387.1642103692766,64.52736839487943,0.8191981580567308,0.16666666666666666,0.16666666666666666,0.3333333333333333,3,354
0x015ac33ae866f442ee65b6e0f658132d30e3c673,1,500.0,500.0,0.0,0.0,0.0,1.0,1,305
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,4,10480.0,2620.0,0.14122137404580154,0.25,0.25,0.25,2,326
0x015befb758090caf23caf09dcdc107426bb1f07b,18,13766.994675000002,764.8330375,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,414
0x015c03bc4c9aa817a6a6759552b809ff54890f19,1,1.014141,1.014141,1.0,0.0,0.0,1.0,1,107
0x015c78dd45b469a2ae94c93b426d283c2ee42849,2,0.034999999999999996,0.017499999999999998,0.0,0.5,0.0,0.5,1,6
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,1,1.094848,1.094848,1.0,0.0,0.0,1.0,1,108
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,2,0.014999999989997773,0.0074999999949988865,0.0,0.5,0.0,0.5,1,6
0x015fe88d0d4787574aaf5af64726252484365338,14,55.845739436219226,3.988981388301373,0.7145729355749765,0.14285714285714285,0.14285714285714285,0.2857142857142857,4,128
0x016005883a46adc829445c752df6e957dec2c7fa,1,1.0,1.0,0.0,0.0,0.0,1.0,1,7
0x0160afff7a7a824429a8202995d03239d2d418fa,187,1010482.7555290348,5403.651099085748,0.8011446327247482,0.3048128342245989,0.13903743315508021,0.49732620320855614,6,503
0x01615d8d53eb9aafcda15853286fdf8259368a68,2,20089.989999999998,10044.994999999999,0.0,0.0,0.5,0.0,2,311
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,10,68700.20077849865,6870.020077849865,1.0,0.2,0.1,0.3,2,415
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,2,131.5,65.75,0.011406844106463879,0.0,0.0,1.0,2,164
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,2,0.0448,0.0224,0.11160714285714286,0.5,0.0,0.5,2,22
0x01623c98f9651095d600f2ecb45dfa1072fc9589,2,0.012,0.006,0.0,0.5,0.0,0.5,1,6
0x01663114bff8c87677c61a4a20e62339cb15e58d,40,2431.139275146518,60.778481878662944,0.5146800428499241,0.15,0.075,0.575,7,406
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,28,992033.2689251634,35429.75960447012,0.000715440801465239,0.35714285714285715,0.03571428571428571,0.5,3,329
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,71,150626.49087762256,2121.499871515811,0.7700135037882033,0.2676056338028169,0.04225352112676056,0.5915492957746479,7,447
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,1,0.0346,0.0346,0.0,0.0,0.0,1.0,1,5
0x01680c4acff13811644c8ccb03227bd47d3fc208,2,0.012,0.006,0.16666666666666666,0.5,0.0,0.5,2,27
0x0168459886bd2aa322c18ed0b209887095afcacb,25,67069.94973622696,2682.7979894490786,0.9999552531749772,0.04,0.56,0.16,4,432
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,1,0.10056206728518108,0.10056206728518108,0.0,0.0,0.0,1.0,1,5
0x0168c572ebc7861f99733d04187609067cb0fcfb,1,2.0,2.0,0.0,0.0,0.0,1.0,1,10
0x016948e86c3338bb0125ea7889e19b45c5357f26,1,0.015,0.015,0.0,0.0,0.0,1.0,1,5
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,2,0.00792808929427401,0.003964044647137005,0.0,0.0,0.0,1.0,1,6
0x0169a86594f9de15b8add8d9250913848cbf17a6,2,2.6,1.3,0.0,0.0,0.0,1.0,1,9
0x016a12805434a815a943c7c7251a483561d63fa3,1,0.012006,0.012006,1.0,0.0,0.0,1.0,1,105
0x016a1d022dbdf905526cf9e880c5e43eb13793af,1,98.45,98.45,0.0,0.0,0.0,1.0,1,144
0x016a42b47b051be2946a35fb72774e00a7b8e820,42,4914.607690056834,117.014468810877,0.6640690697689908,0.21428571428571427,0.11904761904761904,0.5952380952380952,5,412
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,2,115.0,57.5,0.13043478260869565,0.5,0.0,0.5,2,170
0x016a6738cdf51365f2f5e30c82931553e0a93262,35,522.8503099282957,14.938580283665592,0.6415266465960404,0.2,0.02857142857142857,0.7142857142857143,4,331
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,29,552.3065872427798,19.045054732509648,0.0,0.20689655172413793,0.06896551724137931,0.6206896551724138,2,262
0x016d435511a27e309b599e2786429641843ce782,7,8.65297752700262,1.23613964671466,0.31721867628735717,0.0,0.0,0.8571428571428571,4,61
0x016d4da7c7cd614cd50149a373873ff090b9782e,2,0.03,0.015,0.0,0.5,0.0,0.5,1,6
0x016e9e2497544790d71411911b187cbd26b43458,6,2.0128657204015434,0.3354776200669239,0.9998968036469408,0.3333333333333333,0.0,0.6666666666666666,2,114
0x016ee55de225b15958c5b2f2cdd8c554621d2639,4,59.61447757386244,14.90361939346561,0.9995694909205464,0.0,0.0,0.5,2,165
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,1,1.12,1.12,0.0,0.0,0.0,1.0,1,8
0x016fa60107319e33386641ae9002ea59706379d5,70,0.0007000000000000012,1.0000000000000018e-05,1.0,0.0,0.0,1.0,3,150
0x01700929e82848e2ee72fefd6420080e1625607c,1,2000.0,2000.0,0.0,0.0,0.0,1.0,1,305
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,50,104614.401392,2092.28802784,0.9992830814973651,0.3,0.16,0.36,2,434
0x0170a247571e889d011327477b751f2e42c5baa4,2,0.001065000000020854,0.000532500000010427,0.0,0.5,0.0,0.5,1,6
0x0170de25446302e7ff2e3093c6b77350dfd2b643,4,12.0,3.0,0.16666666666666666,0.25,0.25,0.5,2,39
0x01712ca1676c850698bd52ed3973d5cdca71fa67,2,801.6643511108485,400.83217555542427,0.9975051902991212,0.0,0.0,0.5,2,410
0x017154d1f2c228765c494da30c018fa48a09e1ad,1,4.989251,4.989251,1.0,0.0,0.0,1.0,1,117
0x017184a0829a54746706654e86eb7a6c5cafbf90,14,610.8184551220951,43.62988965157822,0.9172250302882733,0.21428571428571427,0.21428571428571427,0.35714285714285715,4,405
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,1,2.7886342849388313,2.7886342849388313,0.0,0.0,0.0,1.0,1,12
0x0171ed588582d1df472015623dcb426d0a1de431,24,39392.90585821819,1641.371077425758,0.9496433646109318,0.375,0.20833333333333334,0.375,5,431
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1,1.1,1.1,1.0,0.0,0.0,1.0,1,108
0x017252042524df387a7ed994d41d7bde44f4670a,2,4.5,2.25,0.0,0.0,0.0,1.0,1,12
0x0172e05392aba65366c4dbbb70d958bbf43304e4,16,2924414.9392607952,182775.9337037997,0.999999999999999,0.0,0.0,0.125,4,428
0x0173438096718b70015e2914e7773546851fdaff,72,0.0007200000000000012,1.0000000000000018e-05,1.0,0.0,0.0,1.0,3,151
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,1,0.0943298828,0.0943298828,0.0,0.0,0.0,1.0,1,5
0x0173c24b53a892387b4a23ed706cbf9197f293fe,2,0.007,0.0035,0.0,0.0,0.0,1.0,1,6
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,1,0.1,0.1,0.0,0.0,0.0,1.0,1,5
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,29,15318.924830088807,528.2387872444416,0.9095832928701834,0.1724137931034483,0.1724137931034483,0.4482758620689655,5,430
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,1,0.1041,0.1041,0.0,0.0,0.0,1.0,1,5
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,1,1.5,1.5,1.0,0.0,0.0,1.0,1,109
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,2,1.2,0.6,0.0,0.5,0.0,0.5,1,7
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,30,120347.76421108899,4011.592140369633,0.9998144492900606,0.2,0.06666666666666667,0.6666666666666666,5,439
0x01765501cdd20d174c1a6fd195c2e986135b6975,1,0.0165,0.0165,0.0,0.0,0.0,1.0,1,5
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,1,0.012707,0.012707,1.0,0.0,0.0,1.0,1,105
0x0176e840a1d7df604172fce139bb0a0e99834165,3,0.004723030669909702,0.0015743435566365673,0.0,0.0,0.0,1.0,1,6
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,6,4312.439660410991,718.7399434018317,1.0,0.3333333333333333,0.0,0.3333333333333333,2,413
0x01771a278c3fab69735aaeb38872469489e7716d,18,3369.3324208926956,187.18513449403864,0.9999792215682713,0.2777777777777778,0.2222222222222222,0.2777777777777778,3,423
0x01772e50f13f21e6a278e692423c4d514837f9de,1,3968.550042,3968.550042,1.0,0.0,0.0,0.0,1,405
0x01776c66ab49f137fd061e18d1611a8aa769b19d,1,0.486232,0.486232,1.0,0.0,0.0,1.0,1,106
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,1,1.166397,1.166397,1.0,0.0,0.0,1.0,1,108
0x0178217e241aa00787461cf044c69e8292c3863e,2,1290.1449699999998,645.0724849999999,1.0,0.0,0.0,1.0,1,406
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,100,945157.7041792125,9451.577041792125,0.65593492767155,0.35,0.12,0.47,6,445
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,261,887697.0173962171,3401.1379976866556,0.9454131963047571,0.36398467432950193,0.10727969348659004,0.4444444444444444,8,565
0x01793c678e14c7158405158cb209b83fb2c09b41,2,0.012351530886647522,0.006175765443323761,0.0,0.0,0.0,1.0,1,6
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,2,20162.000148,10081.000074,1.0,0.0,0.0,0.5,1,406
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,14,87990.76496265491,6285.054640189636,0.0,0.35714285714285715,0.0,0.6428571428571429,2,317
0x0179f665e46e456954f00d5475b306e613a9fcdb,3,30595.643049156388,10198.54768305213,0.7496535049878224,0.0,0.0,0.6666666666666666,2,386
0x017af4481e13023209f6c15f6cfdefff3c695534,19,22465.206728266883,1182.3793014877308,0.9036195502468932,0.631578947368421,0.0,0.3684210526315789,3,414
0x017b176e25cf8685d25f085a8331fec5352a58ec,1,1.829131,1.829131,1.0,0.0,0.0,1.0,1,109
0x017b3763b8a034f8655d46345e3eb42555e39064,13,296926.9785566658,22840.536812051218,0.9581019803483718,0.3076923076923077,0.07692307692307693,0.38461538461538464,3,417
0x017b4cca058ecf79937066adf44ddfa249a620fd,250,698844.2198222476,2795.3768792889905,0.9883884611171438,0.148,0.244,0.368,8,563
0x017b69d5d9325f15c278a658a619a49bdb4d6665,47,14428.267374780504,306.9844122293724,1.0,0.2765957446808511,0.1702127659574468,0.3404255319148936,2,433
0x017b93259518cc28f53284ec81f7084575ba8699,4,34.028551,8.50713775,1.0,0.25,0.25,0.25,1,137
0x017b9472e9dd28e7c11822603b9d2eeb41037165,2,1.023975,0.5119875,1.0,0.0,0.0,1.0,1,107
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,2,1.1,0.55,1.0,0.5,0.0,0.5,1,107
0x017c4d3aff4d726da43846579fe49c3646abd6a6,9,2003.2576206878766,222.58418007643073,0.998434270931764,0.2222222222222222,0.4444444444444444,0.2222222222222222,2,414
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,124,94706.0770867951,763.7586861838315,0.876141500813986,0.31451612903225806,0.20161290322580644,0.24193548387096775,8,489
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,62,10394.848934479136,167.65885378192155,0.8489620987044215,0.11290322580645161,0.3548387096774194,0.3225806451612903,6,445
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,2,0.0273,0.01365,0.18315018315018314,0.5,0.0,0.5,2,29
0x017d0c0429922121cf25b4abe519d64b953b9b72,2,0.001095,0.0005475,0.0,0.5,0.0,0.5,1,6
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,1,1.1,1.1,1.0,0.0,0.0,1.0,1,108
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,4,10900.000000000002,2725.0000000000005,0.09174311926605504,0.25,0.25,0.25,2,321
0x017d942c5f14069d512017568814bb4edb871729,1,0.006283928287311403,0.006283928287311403,0.0,0.0,0.0,1.0,1,5
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,1,1.107933,1.107933,1.0,0.0,0.0,1.0,1,108
0x017e019d6344b47854635ee87f728831260c87b5,40,2078.0919656835663,51.95229914208916,0.9996966897067239,0.3,0.175,0.325,3,434
0x017e2a9de4d669a21084a6d2014b38a5e2863643,9,702.81934232804,78.09103803644888,0.7860869209171708,0.3333333333333333,0.0,0.6666666666666666,4,403
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,6,16016.414843,2669.4024738333333,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,408
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,1,546.870684,546.870684,1.0,0.0,0.0,0.0,1,405
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,141,13093.635597315146,92.86266381074572,0.9706105771539579,0.19858156028368795,0.10638297872340426,0.3404255319148936,8,507
0x017fe812df7bea272511a47955099a9e8d20282e,10,27958.235811983253,2795.8235811983254,0.9998569294562463,0.3,0.2,0.2,4,424
0x017fe9a4c15da854133d4fd220948ac084f8ae14,3,135.6000285896048,45.20000952986826,0.0,0.3333333333333333,0.0,0.6666666666666666,1,151
0x018037f8fa6a91dda30b919de140e1bab5b969a9,1,425.54196411,425.54196411,0.0,0.0,0.0,1.0,1,275
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,2,0.0416,0.0208,0.1201923076923077,0.5,0.0,0.5,2,23
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,1,1.26,1.26,0.0,0.0,0.0,1.0,1,8
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,237,28687.625748453353,121.04483438165971,0.9025499879543033,0.11392405063291139,0.3333333333333333,0.48523206751054854,8,548
0x01816f1a627dd1231b4d47c93362aec467aba32b,3,173.54545216850659,57.848484056168864,1.0,0.0,0.0,0.3333333333333333,1,275
0x0181fb8d39d57383731eb0482249e780de07abde,1,0.0118,0.0118,1.0,0.0,0.0,1.0,1,105
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,2,0.0373,0.01865,0.0,0.5,0.0,0.5,1,6
0x0183b5764427bc889109b2d2039690e1d90987f9,2,605.3982100000001,302.69910500000003,0.9989527554103603,0.5,0.0,0.5,2,410
0x018423caf5f8ecafb391edf7c4540802981cd0fa,1,0.00384694387153845,0.00384694387153845,0.0,0.0,0.0,1.0,1,5
0x0184df2afb9845c27504419ac7d5efccae41b951,12,9413.244117920894,784.4370098267412,0.9041520644085695,0.3333333333333333,0.08333333333333333,0.4166666666666667,4,416
0x0185080e4a3cc98dcd527719ca0dac91075725ae,6,19006.266508649445,3167.7110847749077,0.9999208226395597,0.0,0.0,0.5,4,422
0x0185326b75f0e915a7518b9f5dce248c09226935,2,0.004673936576098938,0.002336968288049469,0.0,0.0,0.0,1.0,1,6
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,14,186244.9095085495,13303.207822039249,1.0,0.0,0.0,0.0,3,422
0x0185e80948461135faabd6d01fe4afa8586fe6c4,1,1.835328,1.835328,1.0,0.0,0.0,1.0,1,109
0x018650dae189c5083dcbec8ae1edcf8b83e08380,19,14389.450946557312,757.3395235030164,0.9997567662579344,0.10526315789473684,0.10526315789473684,0.42105263157894735,3,424
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,116,1292370.9570405057,11141.128940004359,0.8786352943123359,0.25,0.1724137931034483,0.31896551724137934,6,475
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,12,1057.759980084,88.14666500700001,0.649272706408746,0.4166666666666667,0.08333333333333333,0.3333333333333333,2,380
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,11,737.1078425667953,67.00980386970866,0.8846844449463344,0.2727272727272727,0.0,0.7272727272727273,4,413
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,2,19118.000105,9559.0000525,1.0,0.0,0.0,0.5,1,406
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,1,0.094,0.094,0.0,0.0,0.0,1.0,1,5
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,3,3.3000000000000003,1.1,1.0,0.0,0.0,1.0,1,110
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,1,85.0,85.0,0.0,0.0,0.0,1.0,1,139
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,2,0.012,0.006,0.16666666666666666,0.5,0.0,0.5,2,27
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,6,0.1298024344514259,0.02163373907523765,0.0,0.3333333333333333,0.0,0.16666666666666666,4,23
0x018a26884caafb6a420d3de9541cf924178783de,1,0.006016856603539196,0.006016856603539196,0.0,0.0,0.0,1.0,1,5
0x018a5329c9b24f31bff452166c73369354ae71a6,67,0.0006700000000000011,1.0000000000000016e-05,1.0,0.0,0.0,1.0,3,148
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,1,1.3996680713067113,1.3996680713067113,0.0,0.0,0.0,1.0,1,8
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,1,0.036,0.036,0.0,0.0,0.0,1.0,1,5
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,31,86402.76663926737,2787.1860206215283,0.9419834952926915,0.2903225806451613,0.3548387096774194,0.22580645161290322,5,434
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,2,0.0532,0.0266,0.09398496240601505,0.5,0.0,0.5,2,20
0x018bf5774c55789146bac375e052f826294ecb06,6,0.3980429850494484,0.0663404975082414,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,8
0x018d48fd560a59dab8b345917330a468f04cbc2b,2,10.918025,5.4590125,0.9908408343084029,0.0,0.0,1.0,2,125
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,4,13200.0,3300.0,0.10606060606060606,0.25,0.25,0.25,2,322
0x018e2339fe910022db81f0df861ff792d406cf3d,87,51895.747605425815,596.5028460393772,0.9242735597737307,0.20689655172413793,0.16091954022988506,0.2988505747126437,7,470
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,141,3470.5260368465156,24.61365983579089,0.7022656244237231,0.15602836879432624,0.12056737588652482,0.5673758865248227,5,414
0x018fe0518c0a46855801280950fe0cc98ac96a77,1,0.096406,0.096406,1.0,0.0,0.0,1.0,1,105
0x01905431efb225a63b873d8fa6f98b067df4a924,2,2.432779,1.2163895,1.0,0.0,0.0,1.0,1,109
0x0191c087cbf29aa1103c1010c470743264a052b1,1,0.01,0.01,0.0,0.0,0.0,1.0,1,5
0x019218cb876c7e22a903ca74c0b62ec90344920d,28,11420.121581103725,407.86148503941877,0.9737305773962692,0.39285714285714285,0.07142857142857142,0.4642857142857143,3,426
0x019271b315e55cd40d409ef21ede9c3b61646736,25,753.9244830859594,30.156979323438378,0.8638990884223818,0.24,0.12,0.36,5,384
0x019287e476e382e9b733e089cb205b4dd255902a,1,53.4339,53.4339,1.0,0.0,0.0,1.0,1,226
0x019315575492be540e0d56306948b3180fe39788,1,0.1,0.1,0.0,0.0,0.0,1.0,1,5
0x0193960db1204a3c0882225576c92b95af25092e,1,1.0,1.0,0.0,0.0,0.0,1.0,1,7
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,3,497.06000144137,165.68666714712333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,310
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,2,266.61670980375953,133.30835490187977,1.0,0.0,0.0,0.5,1,312
0x0194d076503771b976a062c4cde310b13d3e9960,42,947100.4177596886,22550.00994665925,0.6646180017626339,0.07142857142857142,0.07142857142857142,0.7380952380952381,6,417
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,12,455.10812200000004,37.925676833333334,0.6594215912499141,0.3333333333333333,0.16666666666666666,0.3333333333333333,2,339
0x01952760a2f72cfa13b3557b6e015b40126961c0,53,37521.79359032885,707.9583696288463,0.9947862818748813,0.09433962264150944,0.03773584905660377,0.41509433962264153,5,450
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,21,2625.5267391614043,125.02508281720972,0.9249641402531177,0.09523809523809523,0.09523809523809523,0.42857142857142855,6,432
0x019565863a1d126ace10976692665a0d5e3b57da,1,96.981617,96.981617,1.0,0.0,0.0,0.0,1,244
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,10,24.112955298324742,2.4112955298324743,0.0216103747364473,0.2,0.0,0.8,3,36
0x019712e01e25a3dee2e11dc8a8de84afb0015401,131,3671.3719784792506,28.02574029373474,0.9943663077445559,0.1297709923664122,0.05343511450381679,0.37404580152671757,8,460
0x0197295055068f266f8654ef428a91239839c2d5,13,88958.96897702514,6842.997613617319,1.0,0.07692307692307693,0.07692307692307693,0.46153846153846156,2,416
0x01974549c9b9a30d47c548a16b120b1caa7b586c,1,2.0,2.0,0.0,0.0,0.0,1.0,1,10
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,9,27.901525229274114,3.100169469919346,0.9995882938592165,0.4444444444444444,0.0,0.5555555555555556,2,131
0x01977c44632eefb5b2868e18c902584ccad574d7,112,1296455.7852181217,11575.498082304659,1.0,0.0,0.0,0.017857142857142856,3,470
0x0197d7fafca118bc91f6854b9a2ceea94e676585,1,21.9,21.9,0.0,0.0,0.0,1.0,1,58
0x0198662302a3d7395714600e885d2ddf87c2f839,2,0.054599999999999996,0.027299999999999998,0.0,0.5,0.0,0.5,1,6
0x019868709db6160b2db6276bdf163ac0d3b5324a,1,0.006280615215895603,0.006280615215895603,0.0,0.0,0.0,1.0,1,5
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,1,1.813291,1.813291,1.0,0.0,0.0,1.0,1,109
0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,1,1.061967,1.061967,1.0,0.0,0.0,1.0,1,108
0x0199a54ad38f4d55b3819517d3fea232ae33f673,41,742346.5658961842,18106.013802345955,0.9997481801642087,0.1951219512195122,0.17073170731707318,0.34146341463414637,5,445
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,28,31828.727109100368,1136.7402538964418,0.9998179483549151,0.0,0.0,0.6785714285714286,4,433
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,1,1.103037,1.103037,1.0,0.0,0.0,1.0,1,108
0x019abd316838b1fb8dd49d66c13b01b5ea3cdbaf,7,4490.992814,641.5704020000001,0.9903584793400205,0.0,0.0,0.5714285714285714,3,417
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,44,145463.22491917864,3305.9823845267874,0.9139347213755046,0.13636363636363635,0.20454545454545456,0.2727272727272727,8,453
0x019b337f128fd5eb9f7e3fd36acaf6c334c7492b,3,102.00000017004214,34.00000005668071,0.0,0.0,0.0,0.6666666666666666,2,120
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,1,1.680773,1.680773,1.0,0.0,0.0,1.0,1,109
0x019c429038894a1656ae2e9399769662bb4899d0,2,0.012,0.006,0.16666666666666666,0.5,0.0,0.5,2,27
0x019c829ea5392cedae3c91027c171420798ff9cf,2,0.0484,0.0242,0.0,0.5,0.0,0.5,1,6
0x019d10463c5c800b84d6527e112e131109611527,4,41687.999,10421.99975,0.0,0.25,0.25,0.25,2,312
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,10,3348.0578933358793,334.80578933358794,0.9995004950962144,0.3,0.1,0.5,3,419
0x019dd1181011ab3207b948cf9d00c0a011d33c74,1,128.57651569016232,128.57651569016232,0.0,0.0,0.0,1.0,1,156
0x019e3d65ade821fded83b438cd1b8626208c48d3,10,1672.441080195288,167.2441080195288,0.9925822264579632,0.4,0.0,0.6,5,429
0x019ea1afabcbd84d922043c4261052a583315d2c,143,696378.3035173692,4869.77834627531,0.6666800751991264,0.4195804195804196,0.16783216783216784,0.3776223776223776,7,473
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,10,2126.952864767026,212.6952864767026,0.9947528053151058,0.2,0.1,0.2,3,419
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,1,1.0638755361279e-05,1.0638755361279e-05,0.0,0.0,0.0,1.0,1,5
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,2,0.011037349870719478,0.005518674935359739,0.999515293908217,0.0,0.0,1.0,2,110
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,1,1500.0,1500.0,1.0,0.0,0.0,1.0,1,405
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,1,1.5,1.5,0.0,0.0,0.0,1.0,1,9
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,106,4777084.067051967,45066.83082124497,0.9990616556930386,0.1320754716981132,0.09433962264150944,0.5471698113207547,7,487
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,7,185.8335825610102,26.547654651572884,0.5417943173451197,0.14285714285714285,0.0,0.14285714285714285,4,205
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,1,1.065949,1.065949,1.0,0.0,0.0,1.0,1,108
0x01a15c5109cb9935d9528c9348a2996559151c26,1,1.070356,1.070356,1.0,0.0,0.0,1.0,1,108
